,storeId,url,additionalAttributes,breadcrumbs,id,predicted_lables
2056,24,http://www.amazon.com/dp/0813191912?psc=1,"author=Visit Amazon's Peter C. Rollins Pagesearch resultsLearn about Author CentralPeter C. RollinsJohn E. O'Connor;Series=Film and History;edition=Paperback;ISBN-13=978-0813191911;Product Dimensions=6.1 x 1.7 x 9.2 inches;Language=English;Average Customer Review=4.5 out of 5 stars 2 customer reviews;ISBN-10=0813191912;Shipping Weight=1.8 pounds;Publisher=University Press of Kentucky July 25, 2008;Amazon Best Sellers Rank=#508,292 in Books See Top 100 in Books #622 in Books > Humor & Entertainment > Movies > Theory #1676 in Books > Humor & Entertainment > Movies > History & Criticism #5581 in Books > History > Military > United States;Paperback=624 pages",books > humor & entertainment > movies > theory,25769804257,books
2057,,,,electronics > computers > computer components > motherboards,25769804258,rest
2058,,,,jewelry > wedding & engagement rings > anniversary rings,25769804259,rest
2060,,,,electronics > computers > computer accessories > surge protectors,25769804261,rest
2064,,,,target > shoes > women's shoes > sneakers,25769804265,rest
2070,,,,clothing & shoe store > designer store > designer sunglasses,25769804271,rest
2072,,,,home & kitchen > bedding > sheets & pillowcases > flat sheets,25769804273,rest
2073,24,http://www.amazon.com/dp/0761375562?psc=1,"Series=Shalom Sesame;ISBN-13=978-0761375562;Product Dimensions=9.9 x 10 x 0.4 inches;Grade Level=Preschool - Kindergarten;Age Range=2 - 5 years;Language=English;Average Customer Review=4.5 out of 5 stars See all reviews 25 customer reviews;ISBN-10=0761375562;Hardcover=24 pages;Shipping Weight=12.8 ounces View shipping rates and policies;Publisher=Kar-Ben Publishing August 1, 2012;Amazon Best Sellers Rank=#1,429,348 in Books See Top 100 in Books #300 in Books > Children's Books > Holidays & Celebrations > Jewish #508 in Books > Children's Books > Literature & Fiction > Religious Fiction > Jewish #10613 in Books > Children's Books > Religions",books > children's books > holidays & celebrations > jewish,25769804274,books
2078,,,,clothing shoes & jewelry > women > clothing > tops & tees > polos,25769804279,rest
2081,,,,home goods > home improvement store > sinks > bathroom sinks,25769804282,rest
2083,26,https://www.overstock.com/Books-Movies-Music-Games/Provincial-Power-and-Absolute-Monarchy-The-Estates-General-of-Burgundy-1661-1790-Hardcover/6718974/product.html,"Format=Hardcover;Series Name=New Studies in European History;Publisher Date=2003-09-22 00:00:00.0;Pages=460;Subtitle=The Estates General of Burgundy, 1661-1790;Audience=College/higher education;Thickness=1.25 in;Language=English;Height=9.0 in;Unit weight=2.0 lb;Wdth=6.25 in;Authors=Swann, Julian;Publisher=Cambridge Univ Pr;Country of Origin=United States;Genre=HISTORY / Europe / General",books & media > books > history books > world history,25769804284,books
2084,,,,automotive > motorcycle & powersports > protective gear > pants & chaps,25769804285,rest
2085,,,,home goods > kitchen & dining > cookware > pots & pan,25769804286,rest
2086,,,,automotive > exterior accessories > decals & bumper stickers > bumper stickers,25769804287,rest
2089,,,,clothing shoes & jewelry > women > clothing > lingerie sleep & lounge > lingerie > bras > everyday bras,25769804290,rest
2091,,,,best buy > computers & tablets > ipad & tablet accessories > chargers & sync cables,25769804292,rest
2094,,,,health & household > household supplies > household cleaning > all-purpose cleaners,25769804295,rest
2095,,,,home & kitchen > furniture > kids' furniture > tables & chairs > tables,25769804296,rest
2096,,,,beauty & personal care > skin care > face,25769804297,rest
2097,,,,cameras & camcorders > camera lenses > lens accessories > lens filters & caps > lens filters,25769804298,rest
2099,,,,sports & outdoors > sports fan shop > for the home fan shop > kitchen & dining fan shop,25769804300,rest
2101,24,http://www.amazon.com/dp/B00000JFG3?psc=1,"Original Release Date=September 1, 1993;Number of Discs=1;Average Customer Review=4.7 out of 5 stars See all reviews 958 customer reviews;Label=Mountain Apple Company;ASIN=B00000JFG3;Amazon Best Sellers Rank=#955 in Music See Top 100 in Music #1 in CDs & Vinyl > Indie Music > World Music > Pacific Islands #1 in CDs & Vinyl > World Music > Pacific Islands > Hawaii #1 in CDs & Vinyl > Indie Music > World Music > General",cds & vinyl > pop > cds & vinyl > world music > pacific islands > hawaii,25769804302,music
2104,,,,electronics store > cell phones & accessories > cell phone accessories > cell phone cases,25769804305,rest
2105,,,,electronics > batteries > batteries,25769804306,rest
2106,,,,best buy > home > home automation & security > security cameras & systems > security camera & system accessories > surveillance camera mounts,25769804307,rest
2109,,,,home > storage & organization > garage storage > garage shelves and racks,25769804310,rest
2111,,,,best buy > connected home & housewares > office & school supplies > printer ink & toner > 3d printer filament,25769804312,rest
2113,,,,"home > toys & games > games, puzzles & cards > cards, poker & casino games",25769804314,rest
2114,,,,home goods > kitchen & dining > kitchen appliances > toasters & toaster ovens,25769804315,rest
2116,24,http://www.amazon.com/dp/B00007BKVC?psc=1,"Writers=Callie Khouri;Format=Multiple Formats, Anamorphic, Closed-captioned, Color, Dolby, Dubbed, Subtitled, Widescreen, NTSC;Run Time=130 minutes;Number of discs=1;Subtitles=English, Spanish, French, Portuguese;Producers=Ridley Scott, Callie Khouri, Dean O'Brien, Mimi Polk Gitlin;Region=Region 1 U.S. and Canada only. Read more about DVD formats.;Dubbed=Spanish;Aspect Ratio=2.35;DVD Release Date=April 5, 2011;Language=English Dolby Digital 5.1 , French Dolby Digital 2.0 Surround , Spanish Dolby Digital 2.0 Surround;Average Customer Review=4.6 out of 5 stars See all reviews 382 customer reviews;Studio=MGM Video & DVD;ASIN=B00007BKVC;Amazon Best Sellers Rank=#915 in Movies & TV See Top 100 in Movies & TV #135 in Movies & TV > DVD > Action & Adventure #245 in Movies & TV > DVD > Drama;Actors=Susan Sarandon, Geena Davis, Harvey Keitel, Michael Madsen, Christopher McDonald;Directors=Ridley Scott;Rated=R Restricted",movies & tv > genre for featured categories > action & adventure > movies & tv > genre for featured categories > drama > movies & tv > mgm home entertainment > all mgm titles > movies & tv > movies > movies & tv > studio specials > mgm home entertainment > all mgm titles,25769804317,videos
2117,,,,arts crafts & sewing > scrapbooking & stamping > scrapbooking embellishments > embellishments,25769804318,rest
2118,,,,clothing > men > shirts > casual button-down shirts,25769804319,rest
2119,,,, online shopping  >  home & garden  >  home decor  >  lighting & ceiling fans  >  flush mounts ,25769804320,rest
2120,,,,target > beauty > hair care > hair styling tools,25769804321,rest
2122,,,,beauty & personal care > makeup > eyes > mascara,25769804323,rest
2123,,,, clothing & shoes  >  shoes  >  slippers socks & hosiery  >  hosiery ,25769804324,rest
2124,,,,home & kitchen > bath > bathroom accessories > towel holders > towel racks,25769804325,rest
2127,,,, online shopping  >  clothing & shoes  >  shoes  >  men's shoes  >  loafers ,25769804328,rest
2128,,,,target > clothing > women's clothing > jeans,25769804329,rest
2129,23,http://www.walmart.com/ip/5552313,"Contributed by=Sullivan, Simon;Format=Hardcover;Number of Pages=259;Walmart No.=1557047685;ISBN-13=9781557047687;Publish Date=Jun 2007;ISBN-10=1557047685;Publisher=Harpercollins Childrens Books",books > children's books > 8 - 11 years,25769804330,books
2130,,,, online shopping  >  clothing & shoes  >  women's sport clothing  >  athletic clothing  >  tops  >  hanes ,25769804331,rest
2132,,,,clothing shoes & jewelry > boys > shoes > athletic > boys',25769804333,rest
2135,,,,"target > clothing > women's clothing > sleepwear, pajamas & robes > bottoms > shorts",25769804336,rest
2136,,,,clothing shoes & jewelry > girls > clothing > dresses > casual,25769804337,rest
2140,,,,automotive > tools & equipment > steering & suspension tools > alignment tools,25769804341,rest
2141,,,, home storage & organization shelving ,25769804342,books
2143,,,,tools & home improvement > light bulbs > fluorescent tubes,25769804344,rest
2144,,,,automotive > lights & lighting accessories > bulbs,25769804345,rest
2146,,,,home & kitchen > heating cooling & air quality > space heaters & accessories > space heaters,25769804347,rest
2148,,,,sports & outdoors > outdoor recreation > climbing > rope cord & webbing > rope,25769804349,rest
2149,,,,target > home > kids' home > kids' furniture > kids' headboards,25769804350,rest
2151,,,,home improvement > building materials > guttering & drainage,25769804352,rest
2152,,,,personal care > bath & body > body wash & cleansers > bath & body > bath & body > body cleansers,25769804353,rest
2154,,,,office supplies > office electronics > printers & supplies > laser toner cartridges,25769804355,rest
2156,,,, clothing & shoes  >  shoes  >  women's shoes  >  wedges ,25769804357,rest
2157,23,https://www.walmart.com/ip/24497236,Duration=118;Original Languages=English;Condition=New;Record Label=Pride;Release Date=08/23/2011;Color=Y,movies & tv > movies > music & performance > rock & pop,25769804358,videos
2158,,,,target > clothing > girls' clothing > bottoms > skirts,25769804359,rest
2160,,,,home & kitchen > kitchen & dining > food service equipment & supplies > disposables > take out containers > souffle cups,25769804361,rest
2162,,,,target > furniture > living room furniture > accent furniture > room dividers,25769804363,rest
2163,,,,best buy > cell phones > cell phone accessories > cell phone batteries & power,25769804364,rest
2165,24,https://www.amazon.com/dp/B001AQT0UY?psc=1,"Writers=Chris Columbus;Format=Multiple Formats, AC-3, Blu-ray, Color, Dolby, Dubbed, NTSC, Special Edition, Subtitled, Widescreen;Run Time=106 minutes;Number of discs=1;Subtitles=English, French, Spanish, Danish, Dutch, Finnish, German, Italian, Norwegian, Portuguese, Swedish;Producers=Steven Spielberg, Frank Marshall, Kathleen Kennedy, Michael Finnell;Region=Region A/1 Read more about DVD/Blu-ray formats.;edition=Multi-Format;Dubbed=French, Italian, Portuguese, Spanish;Aspect Ratio=1.85;DVD Release Date=December 1, 2009;Language=Italian Dolby TrueHD 5.1 , English Dolby TrueHD 5.1 , Portuguese Dolby Digital 2.0 , French Dolby TrueHD 5.1 , Spanish Dolby TrueHD 5.1;Average Customer Review=4.5 out of 5 stars See all reviews 3,805 customer reviews;Studio=Warner Home Video;ASIN=B001AQT0UY;Amazon Best Sellers Rank=#15,565 in Movies & TV See Top 100 in Movies & TV #4285 in Movies & TV > Blu-ray;Actors=Zach Galligan, Phoebe Cates, Hoyt Axton, Polly Holliday, Frances Lee McCain;Directors=Joe Dante;Rated=PG Parental Guidance Suggested",movies & tv > blu-ray > movies & tv > blu-ray > movies > movies & tv > genre for featured categories > movies & tv > movies > movies & tv > science fiction & fantasy > movies & tv > studio specials > warner home video > all titles > movies & tv > studio specials > warner home video > comedy > movies & tv > studio specials > warner home video > horror,25769804366,videos
2167,,,,automotive > lights & lighting accessories > lighting assemblies & accessories > signal light assemblies > marker light assemblies > side marker assemblies,25769804368,rest
2168,,,,best buy > cameras & camcorders > digital cameras > point & shoot cameras,25769804369,rest
2171,,,,best buy > cell phones > cell phone accessories > smart watches & accessories > smart watches,25769804372,rest
2172,,,,home & kitchen > furniture > bedroom furniture > mattresses & box springs > mattresses,25769804373,rest
2173,,,,home > bedding > duvets & duvet sets,25769804374,rest
2174,24,http://www.amazon.com/dp/6304138466?psc=1,"Writers=Bert Lahr, Arthur Freed, E.Y. Harburg;Format=NTSC, THX, Color, Closed-captioned;Run Time=102 minutes;VHS Release Date=September 10, 1996;Language=English;Average Customer Review=4.7 out of 5 stars See all reviews 5,378 customer reviews;Studio=MGM/UA Family Entertainment;Number of tapes=1;ASIN=6304138466;Amazon Best Sellers Rank=#184,987 in Movies & TV See Top 100 in Movies & TV;Actors=Judy Garland, Frank Morgan, Ray Bolger, Bert Lahr, Jack Haley;Directors=George Cukor, King Vidor, Mervyn LeRoy, Norman Taurog, Victor Fleming;Rated=G General Audience",movies & tv > genre for featured categories > kids & family > movies & tv > genre for featured categories > musicals > movies & tv > mgm home entertainment > all mgm titles > movies & tv > movies > movies & tv > musicals & performing arts > musicals > movies & tv > science fiction & fantasy > movies & tv > studio specials > mgm home entertainment > all mgm titles,25769804375,videos
2175,,,,home & kitchen > kitchen & dining > cookware > lids,25769804376,rest
2179,,,,office products > office & school supplies > labels indexes & stamps > index dividers > binder index dividers,25769804380,rest
2180,,,, clothing  >  bags & accessories  >  handbags  >  tote bags ,25769804381,rest
2181,24,https://www.amazon.com/dp/1884995446?psc=1,"author=Visit Amazon's James R Smith Pagesearch resultsLearn about Author CentralJames R Smith;edition=Paperback;ISBN-13=978-1884995446;Product Dimensions=6.1 x 0.7 x 9.1 inches;Language=English;Average Customer Review=4.6 out of 5 stars 36 customer reviews;ISBN-10=1884995446;Shipping Weight=13.6 ounces View shipping rates and policies;Publisher=Word Dancer Press July 1, 2005;Amazon Best Sellers Rank=#706,203 in Books See Top 100 in Books #1652 in Books > Arts & Photography > Photography & Video > History #3592 in Books > Arts & Photography > Photography & Video > Equipment, Techniques & Reference #13833 in Books > History > Americas > United States > State & Local;Paperback=236 pages",books > arts & photography > photography & video > history,25769804382,books
2185,,,,clothing shoes & jewelry > men > shoes > athletic > walking,25769804386,rest
2187,,,,target > electronics > ipod & audio > headphones,25769804388,rest
2192,,,,home > toys & games > stuffed animals & plush toys,25769804393,rest
2193,26,https://www.overstock.com/Books-Movies-Music-Games/God-Bless-America-And-Other-Patriotic-Favorites-Paperback/6785141/product.html,Format=Paperback;Publisher Date=2001-11-01 00:00:00.0;Pages=32;ISBN=9780634040276;Audience=General/trade;Language=English;Publisher=Hal Leonard Corp;Country of Origin=United States;Genre=MUSIC / Printed Music / General,books & media > books > textbooks > music,25769804394,books
