storeId,url,additionalAttributes,breadcrumbs,id
24,http://www.amazon.com/dp/B00000JFG3?psc=1,"Original Release Date=September 1, 1993;Number of Discs=1;Average Customer Review=4.7 out of 5 stars See all reviews 958 customer reviews;Label=Mountain Apple Company;ASIN=B00000JFG3;Amazon Best Sellers Rank=#955 in Music See Top 100 in Music #1 in CDs & Vinyl > Indie Music > World Music > Pacific Islands #1 in CDs & Vinyl > World Music > Pacific Islands > Hawaii #1 in CDs & Vinyl > Indie Music > World Music > General",cds & vinyl > pop > cds & vinyl > world music > pacific islands > hawaii,25769804302
,,,target > clothing > women's clothing > intimates > bras > demi,25769804303
,,,target > shoes > women's shoes > flats,25769804304
,,,electronics store > cell phones & accessories > cell phone accessories > cell phone cases,25769804305
,,,electronics > batteries > batteries,25769804306
,,,best buy > home > home automation & security > security cameras & systems > security camera & system accessories > surveillance camera mounts,25769804307
,,,sports & outdoors > sports fan shop > for the home fan shop > kitchen & dining fan shop,25769804308
,,,best buy > office > office & school supplies > printer ink & toner > toner,25769804309
,,,home > storage & organization > garage storage > garage shelves and racks,25769804310
,,,electronics store > computer hardware & software > keyboards & mice > keyboard & mice accessories,25769804311
,,,best buy > connected home & housewares > office & school supplies > printer ink & toner > 3d printer filament,25769804312
,,,target > shoes > women's shoes > flats,25769804313
,,,"home > toys & games > games, puzzles & cards > cards, poker & casino games",25769804314
,,,home goods > kitchen & dining > kitchen appliances > toasters & toaster ovens,25769804315
,,,target > home > bath > bath towels,25769804316
24,http://www.amazon.com/dp/B00007BKVC?psc=1,"Writers=Callie Khouri;Format=Multiple Formats, Anamorphic, Closed-captioned, Color, Dolby, Dubbed, Subtitled, Widescreen, NTSC;Run Time=130 minutes;Number of discs=1;Subtitles=English, Spanish, French, Portuguese;Producers=Ridley Scott, Callie Khouri, Dean O'Brien, Mimi Polk Gitlin;Region=Region 1 U.S. and Canada only. Read more about DVD formats.;Dubbed=Spanish;Aspect Ratio=2.35;DVD Release Date=April 5, 2011;Language=English Dolby Digital 5.1 , French Dolby Digital 2.0 Surround , Spanish Dolby Digital 2.0 Surround;Average Customer Review=4.6 out of 5 stars See all reviews 382 customer reviews;Studio=MGM Video & DVD;ASIN=B00007BKVC;Amazon Best Sellers Rank=#915 in Movies & TV See Top 100 in Movies & TV #135 in Movies & TV > DVD > Action & Adventure #245 in Movies & TV > DVD > Drama;Actors=Susan Sarandon, Geena Davis, Harvey Keitel, Michael Madsen, Christopher McDonald;Directors=Ridley Scott;Rated=R Restricted",movies & tv > genre for featured categories > action & adventure > movies & tv > genre for featured categories > drama > movies & tv > mgm home entertainment > all mgm titles > movies & tv > movies > movies & tv > studio specials > mgm home entertainment > all mgm titles,25769804317
,,,arts crafts & sewing > scrapbooking & stamping > scrapbooking embellishments > embellishments,25769804318
,,,clothing > men > shirts > casual button-down shirts,25769804319
,,, online shopping  >  home & garden  >  home decor  >  lighting & ceiling fans  >  flush mounts ,25769804320
,,,target > beauty > hair care > hair styling tools,25769804321
,,,sports & outdoors > sports fan shop > for the home fan shop > furniture fan shop,25769804322
,,,beauty & personal care > makeup > eyes > mascara,25769804323
,,, clothing & shoes  >  shoes  >  slippers socks & hosiery  >  hosiery ,25769804324
,,,home & kitchen > bath > bathroom accessories > towel holders > towel racks,25769804325
,,,toys & games,25769804326
,,,party & occasions > christmas decor > christmas tree decorations > ornaments,25769804327
,,, online shopping  >  clothing & shoes  >  shoes  >  men's shoes  >  loafers ,25769804328
,,,target > clothing > women's clothing > jeans,25769804329
23,http://www.walmart.com/ip/5552313,"Contributed by=Sullivan, Simon;Format=Hardcover;Number of Pages=259;Walmart No.=1557047685;ISBN-13=9781557047687;Publish Date=Jun 2007;ISBN-10=1557047685;Publisher=Harpercollins Childrens Books",books > children's books > 8 - 11 years,25769804330
,,, online shopping  >  clothing & shoes  >  women's sport clothing  >  athletic clothing  >  tops  >  hanes ,25769804331
,,,toys & games,25769804332
,,,clothing shoes & jewelry > boys > shoes > athletic > boys',25769804333
,,, home  >  decor  >  curtains & window treatments  >  blinds & shades ,25769804334
,,,best buy > office > office & school supplies > printer ink & toner > remanufactured toner,25769804335
,,,"target > clothing > women's clothing > sleepwear, pajamas & robes > bottoms > shorts",25769804336
,,,clothing shoes & jewelry > girls > clothing > dresses > casual,25769804337
22,https://www.target.com/p/pepusch-claraphilippa-hyde-hendrick-johann-christoph-pepusch-venus-adonis-cd/-/A-51607035,"Store Item Number (DPCI)=244-50-7993;Origin=Made in the USA or Imported;Classical Music Genre=Orchestral;Record label=Ramee;UPC=4250128515023;Street Date=September 30, 2016;Software Format=CD;Artist=Pepusch  & Claraphilippa Hyde  Hendrick;TCIN=51607035","target > movies, music & books > music > classical",25769804338
,,,hobbies & collectibles,25769804339
,,, home  >  decor  >  curtains & window coverings  >  window blinds ,25769804340
,,,automotive > tools & equipment > steering & suspension tools > alignment tools,25769804341
,,, home storage & organization shelving ,25769804342
,,,patio & garden > patio furniture > patio chairs & stools > all patio chairs & stools,25769804343
,,,tools & home improvement > light bulbs > fluorescent tubes,25769804344
,,,automotive > lights & lighting accessories > bulbs,25769804345
,,,best buy > home > home automation & security > security cameras & systems > security cameras,25769804346
,,,home & kitchen > heating cooling & air quality > space heaters & accessories > space heaters,25769804347
,,,toys & games,25769804348
,,,sports & outdoors > outdoor recreation > climbing > rope cord & webbing > rope,25769804349
,,,target > home > kids' home > kids' furniture > kids' headboards,25769804350
,,,target > clothing > women's clothing > tops,25769804351
,,,home improvement > building materials > guttering & drainage,25769804352
,,,personal care > bath & body > body wash & cleansers > bath & body > bath & body > body cleansers,25769804353
,,,home goods > art gallery > canvas art > framed canvas,25769804354
,,,office supplies > office electronics > printers & supplies > laser toner cartridges,25769804355
,,,home goods > art gallery > canvas art > gallery wrapped canvas,25769804356
,,, clothing & shoes  >  shoes  >  women's shoes  >  wedges ,25769804357
23,https://www.walmart.com/ip/24497236,Duration=118;Original Languages=English;Condition=New;Record Label=Pride;Release Date=08/23/2011;Color=Y,movies & tv > movies > music & performance > rock & pop,25769804358
,,,target > clothing > girls' clothing > bottoms > skirts,25769804359
,,, home  >  decor  >  curtains & window treatments  >  blinds & shades ,25769804360
,,,home & kitchen > kitchen & dining > food service equipment & supplies > disposables > take out containers > souffle cups,25769804361
,,,best buy > computers & tablets > computer accessories & peripherals > cables & connectors > usb cables & hubs,25769804362
,,,target > furniture > living room furniture > accent furniture > room dividers,25769804363
,,,best buy > cell phones > cell phone accessories > cell phone batteries & power,25769804364
,,,best buy > office > office & school supplies > printer ink & toner > toner,25769804365
24,https://www.amazon.com/dp/B001AQT0UY?psc=1,"Writers=Chris Columbus;Format=Multiple Formats, AC-3, Blu-ray, Color, Dolby, Dubbed, NTSC, Special Edition, Subtitled, Widescreen;Run Time=106 minutes;Number of discs=1;Subtitles=English, French, Spanish, Danish, Dutch, Finnish, German, Italian, Norwegian, Portuguese, Swedish;Producers=Steven Spielberg, Frank Marshall, Kathleen Kennedy, Michael Finnell;Region=Region A/1 Read more about DVD/Blu-ray formats.;edition=Multi-Format;Dubbed=French, Italian, Portuguese, Spanish;Aspect Ratio=1.85;DVD Release Date=December 1, 2009;Language=Italian Dolby TrueHD 5.1 , English Dolby TrueHD 5.1 , Portuguese Dolby Digital 2.0 , French Dolby TrueHD 5.1 , Spanish Dolby TrueHD 5.1;Average Customer Review=4.5 out of 5 stars See all reviews 3,805 customer reviews;Studio=Warner Home Video;ASIN=B001AQT0UY;Amazon Best Sellers Rank=#15,565 in Movies & TV See Top 100 in Movies & TV #4285 in Movies & TV > Blu-ray;Actors=Zach Galligan, Phoebe Cates, Hoyt Axton, Polly Holliday, Frances Lee McCain;Directors=Joe Dante;Rated=PG Parental Guidance Suggested",movies & tv > blu-ray > movies & tv > blu-ray > movies > movies & tv > genre for featured categories > movies & tv > movies > movies & tv > science fiction & fantasy > movies & tv > studio specials > warner home video > all titles > movies & tv > studio specials > warner home video > comedy > movies & tv > studio specials > warner home video > horror,25769804366
,,, bedding & bath  >  sheets & pillowcases  >  sheets ,25769804367
,,,automotive > lights & lighting accessories > lighting assemblies & accessories > signal light assemblies > marker light assemblies > side marker assemblies,25769804368
,,,best buy > cameras & camcorders > digital cameras > point & shoot cameras,25769804369
,,, home  >  decor  >  curtains & window coverings  >  window blinds ,25769804370
2627,http://www.barnesandnoble.com/w/toy-tugboats-sunfold/15523276?ean=0711574641024,Label:=Megaforce;catalogNumber:=46410;UPC:=0711574641024;Release Date:=07/22/2008,music,25769804371
,,,best buy > cell phones > cell phone accessories > smart watches & accessories > smart watches,25769804372
,,,home & kitchen > furniture > bedroom furniture > mattresses & box springs > mattresses,25769804373
,,,home > bedding > duvets & duvet sets,25769804374
24,http://www.amazon.com/dp/6304138466?psc=1,"Writers=Bert Lahr, Arthur Freed, E.Y. Harburg;Format=NTSC, THX, Color, Closed-captioned;Run Time=102 minutes;VHS Release Date=September 10, 1996;Language=English;Average Customer Review=4.7 out of 5 stars See all reviews 5,378 customer reviews;Studio=MGM/UA Family Entertainment;Number of tapes=1;ASIN=6304138466;Amazon Best Sellers Rank=#184,987 in Movies & TV See Top 100 in Movies & TV;Actors=Judy Garland, Frank Morgan, Ray Bolger, Bert Lahr, Jack Haley;Directors=George Cukor, King Vidor, Mervyn LeRoy, Norman Taurog, Victor Fleming;Rated=G General Audience",movies & tv > genre for featured categories > kids & family > movies & tv > genre for featured categories > musicals > movies & tv > mgm home entertainment > all mgm titles > movies & tv > movies > movies & tv > musicals & performing arts > musicals > movies & tv > science fiction & fantasy > movies & tv > studio specials > mgm home entertainment > all mgm titles,25769804375
,,,home & kitchen > kitchen & dining > cookware > lids,25769804376
,,,best buy > computers & tablets > computer accessories & peripherals > headsets & microphones > computer headsets,25769804377
,,,toys & games,25769804378
,,,hi,25769804379
,,,office products > office & school supplies > labels indexes & stamps > index dividers > binder index dividers,25769804380
,,, clothing  >  bags & accessories  >  handbags  >  tote bags ,25769804381
24,https://www.amazon.com/dp/1884995446?psc=1,"author=Visit Amazon's James R Smith Pagesearch resultsLearn about Author CentralJames R Smith;edition=Paperback;ISBN-13=978-1884995446;Product Dimensions=6.1 x 0.7 x 9.1 inches;Language=English;Average Customer Review=4.6 out of 5 stars 36 customer reviews;ISBN-10=1884995446;Shipping Weight=13.6 ounces View shipping rates and policies;Publisher=Word Dancer Press July 1, 2005;Amazon Best Sellers Rank=#706,203 in Books See Top 100 in Books #1652 in Books > Arts & Photography > Photography & Video > History #3592 in Books > Arts & Photography > Photography & Video > Equipment, Techniques & Reference #13833 in Books > History > Americas > United States > State & Local;Paperback=236 pages",books > arts & photography > photography & video > history,25769804382
,,,home improvement > building materials > sealants fillers and adhesives > all sealants fillers & adhesives,25769804383
,,,best buy > cell phones > cell phone accessories > cell phone cases & clips,25769804384
,,,best buy > audio > headphones > over-ear & on-ear headphones > over-ear headphones,25769804385
,,,clothing shoes & jewelry > men > shoes > athletic > walking,25769804386
,,, home  >  decor  >  curtains & window treatments  >  blinds & shades ,25769804387
,,,target > electronics > ipod & audio > headphones,25769804388
,,,target > clothing > women's clothing > intimates > bras,25769804389
,,,target > clothing > women's clothing > pants > chinos & trousers,25769804390
,,,target > clothing > women's clothing > intimates > bras,25769804391
,,,best buy > computers & tablets > desktop & all-in-one computers > all desktops,25769804392
,,,home > toys & games > stuffed animals & plush toys,25769804393
26,https://www.overstock.com/Books-Movies-Music-Games/God-Bless-America-And-Other-Patriotic-Favorites-Paperback/6785141/product.html,Format=Paperback;Publisher Date=2001-11-01 00:00:00.0;Pages=32;ISBN=9780634040276;Audience=General/trade;Language=English;Publisher=Hal Leonard Corp;Country of Origin=United States;Genre=MUSIC / Printed Music / General,books & media > books > textbooks > music,25769804394
